x,y,z,s1,cs1,cs2_bottom,s2,cs2
51.509968,-34.73101,-32.68478,8.104646,10.032126,561.51044,1936.402,2169.3308
-30.626778,15.037192,-12.026812,12.034794,14.441342,393.25958,1622.8339,1482.3881
43.39371,32.12276,-103.888504,16.20489,15.471913,442.027,1305.7957,1650.5773
-35.662266,-51.159184,-131.44545,20.50749,17.020279,360.89594,1097.2966,1468.2075
11.706795,-28.208036,-140.54762,14.872195,10.8167,516.6053,2016.3812,2109.9563
-43.494835,-23.196625,-87.404396,16.408758,16.78219,382.64255,1379.8668,1604.6636
2.7653923,-40.55944,-92.20162,13.874494,13.602372,366.493,1238.4664,1434.8828
35.938934,-44.901867,-74.35577,10.647206,11.765392,416.40106,1596.3097,1620.7058
-26.29267,-5.5327845,-80.376564,28.88786,29.332695,407.9663,1348.696,1583.3618
-41.379253,35.691483,-137.32199,15.052471,12.049709,416.66055,1450.6201,1744.7963
-5.832421,-39.08463,-65.93184,18.88107,20.575552,450.1998,1959.6566,1831.5734
-20.792307,-34.924454,-6.8405848,8.548996,10.296816,448.62567,1832.0479,1814.5487
-29.316809,-25.866488,-94.28798,12.629163,12.173308,352.34283,1493.6215,1527.7704
42.23256,-26.486397,-26.972864,13.791414,16.66595,411.09555,1627.299,1671.0955
-8.072491,-37.584553,-48.562534,12.159199,13.860199,513.8317,2051.5583,2044.5128
44.14166,-37.86605,-20.698671,14.378063,17.894842,385.05176,1279.77,1325.4062
-32.899242,40.21003,-45.88184,9.328874,11.225175,534.54126,2051.9167,2188.1384
-15.665514,-60.36869,-72.2468,9.4333315,10.513272,311.4581,1193.3387,1346.1523
49.957123,-9.431671,-20.594925,12.546685,15.357876,405.82034,1821.8027,1728.0696
19.910099,38.753872,-93.126236,26.140396,25.670572,477.4703,1567.8395,1811.5552
18.519053,-55.46384,-92.07148,5.9255896,6.0889606,447.48044,1440.9501,1725.9391
-51.159336,2.7219074,-54.913204,11.530819,13.394259,426.6793,1591.5515,1650.9895
-13.939336,59.513264,-83.0092,14.4118,15.577913,433.666,1496.5092,1772.9344
-47.07031,-25.486607,-62.242016,11.227804,12.828442,492.89005,1614.0691,1826.4087
47.523067,-12.79462,-101.05938,17.347742,16.798357,377.01395,1550.8148,1640.1992
-26.327929,-42.190838,-86.5078,14.487786,14.897119,381.22705,1482.8503,1667.6118
-23.107117,46.16525,-138.38681,25.978188,19.918598,405.81796,1324.1157,1616.9944
-32.622787,52.379932,-78.53867,22.978155,25.738249,337.18884,1176.2311,1408.5391
-48.927647,16.5564,-52.73984,10.242012,12.102741,431.67856,1496.6698,1534.4427
-44.59573,-30.703424,-22.043339,7.902538,9.778359,454.29242,1567.9572,1792.9541
11.444736,62.406357,-102.87864,19.38903,19.48985,413.65784,1334.421,1806.9218
-16.484095,-9.034753,-99.94994,10.31629,9.368013,399.17435,1886.3284,1663.0823
35.306225,12.645696,-8.085082,5.005982,5.9700623,416.6576,1502.4735,1503.3896
32.624615,-33.354553,-113.74323,17.731882,15.709709,361.3687,1577.1471,1574.9456
48.805325,25.019428,-115.87617,9.783269,8.727996,499.62128,1664.0853,2087.0156
-24.633848,-24.969511,-13.594432,10.065579,11.973127,443.0307,1902.1252,1853.7935
-19.71649,-19.077154,-11.160315,9.871477,11.632385,400.57217,1894.6367,1725.9254
34.973377,24.292969,-70.31097,13.377079,14.505191,473.05777,1656.2784,1734.5916
21.238625,54.842236,-126.37876,26.319536,22.564472,489.29813,1617.5577,2019.1753
-14.537907,-33.95201,-21.990555,15.219706,18.00806,341.12552,1397.3243,1435.4375
-46.744976,-24.30841,-32.745125,20.767315,25.418755,485.44794,1680.1133,1853.7743
34.31592,21.067785,-92.2887,17.330475,16.975313,434.02142,1332.5376,1599.7998
34.73833,-43.687325,-18.436747,18.245752,22.492378,479.99622,2160.6875,2078.9136
14.82188,29.707195,-36.11513,20.45343,23.782675,428.00647,1648.7634,1702.0948
14.481954,-31.046436,-73.96778,24.093468,25.354645,445.69452,1926.9081,1828.8456
12.453248,-52.436764,-28.053606,9.27214,11.408583,480.76108,1737.0416,1952.1759
-23.163406,18.733444,-33.524616,22.942223,26.778763,510.35074,1977.9923,2038.7466
7.7251606,15.742615,-114.91456,22.889421,18.813467,509.80402,1836.8826,1934.2865
42.672306,42.332027,-43.980972,13.833679,16.863443,497.8048,1562.1249,1798.856
13.170118,37.277958,-7.029787,14.313791,17.294739,471.00064,1640.6003,1679.172
-49.029545,34.018658,-36.45101,12.846283,16.202423,386.4949,1384.6289,1528.5271
10.395021,-30.912502,-52.492924,10.160996,11.40616,423.44504,1626.9886,1636.3475
-17.065527,20.987339,-27.459944,14.334848,16.838398,354.0103,1498.5167,1506.9167
4.058824,-22.39944,-25.616385,12.612194,14.597193,381.09613,1689.7832,1377.3798
23.953928,-11.382118,-42.07032,15.267555,17.427105,477.55737,1843.8663,1828.48
13.847319,-39.455303,-44.604404,18.856422,21.951426,334.95367,1475.1108,1444.1328
55.85531,-25.228342,-105.13664,12.968425,12.861131,567.616,1914.0756,2157.037
8.501086,-33.626564,-96.53613,27.206722,25.915426,450.64804,1647.9497,1701.6361
2.203611,31.089542,-6.5064597,10.778323,12.968863,331.27795,1320.1158,1356.3314
17.765947,-39.148533,-89.824005,14.620078,14.647868,456.82056,1770.5509,1759.4941
30.42493,38.05022,-68.7148,29.520655,32.400925,465.9245,1542.3468,1757.5326
-21.209204,7.5918775,-35.223053,15.550014,17.894241,427.98596,1402.7772,1534.8893
39.629517,-2.8826182,-108.15794,17.87917,15.998908,378.43146,1504.5284,1535.3446
-33.6173,-32.174267,-19.290216,8.77252,10.594542,532.08167,1871.8947,2025.177
-36.853554,30.541378,-103.11671,14.043984,13.471881,472.4399,1607.6133,1737.9469
4.691673,-14.568471,-42.275654,11.295403,12.710116,370.0661,1701.8558,1481.3678
42.37015,-46.54799,-32.635506,15.359191,19.042677,354.92038,1420.9637,1543.7152
-11.843401,-19.61589,-45.497498,15.487455,17.461306,494.62396,1922.6337,1958.4144
61.785076,4.0667124,-116.49521,9.345301,8.472036,436.0174,1436.1938,1766.9305
22.00802,-25.757103,-76.32913,10.802392,11.276923,424.1634,1694.848,1574.5503
-3.0762627,11.898082,-119.543236,23.193914,18.239815,418.4461,1584.0724,1660.7897
16.478231,-47.343857,-44.266026,12.512112,14.920448,513.1839,2054.7556,2144.497
-41.530025,-6.2419925,-31.411867,22.69196,27.031006,364.17975,1581.9766,1582.0588
-47.377098,14.759124,-112.72783,17.777355,16.241947,529.249,2044.4915,2123.3713
39.68272,-34.919582,-80.39209,7.435138,7.910188,426.62515,1522.7988,1577.3466
-3.4260867,-28.924423,-43.103405,12.766571,14.533759,508.37128,2114.3442,1954.3401
-50.979294,-22.096066,-113.99143,17.854885,16.287054,560.72363,1861.1278,2156.9414
-51.785965,17.589363,-48.577927,5.026618,6.000006,473.25592,1782.3452,1863.2975
0.08327349,-23.665998,-109.69249,18.460295,15.785623,385.9743,1653.6995,1630.8744
-24.975525,38.441143,-67.184166,11.116826,12.373111,479.84924,1673.017,1761.9296
63.274902,-5.0596657,-59.674183,15.170058,17.899723,495.73108,1656.5433,1943.7981
-10.823363,31.127789,-53.980625,15.024114,16.938347,436.92758,1693.154,1815.788
29.158552,-12.870876,-127.68394,19.141327,14.818103,542.39703,1984.4073,2147.5242
28.470526,-14.113096,-22.115294,13.455564,15.790117,428.60947,1717.4548,1639.0569
12.52701,-1.2370574,-84.929375,20.692041,20.246513,494.38278,1958.0426,1836.7322
-0.9714208,-53.758167,-62.35015,13.925208,15.986506,413.35162,1541.5568,1729.0824
52.80445,-13.018777,-25.167711,10.459094,12.918985,420.25763,1647.813,1641.1699
-3.3320832,61.41008,-74.9603,11.926933,13.315684,372.45975,1254.561,1592.6461
-34.662758,-13.885983,-72.10903,19.497849,20.840855,330.84952,1230.9519,1349.6975
-23.728428,-47.623478,-45.73523,8.859281,10.489418,439.88196,1854.5239,2067.6343
31.464806,8.8826065,-54.734127,17.556995,19.646463,497.46722,1789.182,1974.9164
15.925564,-42.650574,-46.00206,8.690199,10.171691,438.54477,1838.4058,1806.7698
48.72318,24.545149,-114.40507,20.556911,18.392971,442.2945,1370.0719,1715.2902
25.49912,13.184784,-136.21689,28.636906,20.564295,488.04324,1991.0637,1863.35
29.510054,25.609974,-9.890167,17.253792,20.526611,543.60004,2013.1925,2006.9657
20.109411,47.235153,-132.42589,8.323831,6.5336995,365.01752,1144.1354,1428.344
-25.330275,12.955828,-107.280045,33.627068,29.731064,450.01315,1864.6694,1833.5298
30.86202,5.542329,-79.21017,20.883654,21.36768,463.6118,1499.952,1749.1921
38.174664,41.519493,-112.99068,21.138021,19.237585,437.2385,1379.6385,1650.6279
5.7970505,19.147865,-137.39969,25.270027,17.931631,410.84497,1674.9791,1824.2831
10.365063,-50.794464,-51.19105,13.583101,16.090677,389.84937,1514.5496,1654.5468
-1.8932561,41.786964,-48.035225,12.317078,14.36973,401.39798,1429.9198,1664.6498
-41.82341,-9.336487,-88.49121,15.812301,15.907257,440.68167,1668.5978,1777.4645
-6.5045433,25.64447,-24.022709,12.9156885,15.171509,373.99118,1454.8381,1395.766
20.379818,31.522987,-96.42388,20.613108,19.598553,468.39114,1498.1317,1682.6498
5.1480203,2.6858196,-66.69783,15.508564,16.303295,551.4681,2301.65,2198.7722
-8.285628,-59.44765,-26.33202,13.840874,17.70047,352.37045,1168.1709,1467.9786
-10.77259,-52.846554,-101.01145,12.575247,12.100303,490.63605,1901.5779,1891.1836
28.293043,-3.7403295,-39.65868,6.9839334,8.01658,511.32224,2100.6353,2061.8599
-5.942166,2.5005875,-58.377914,8.943448,9.6594515,371.928,1505.2634,1468.5477
-19.382318,60.065258,-53.242985,16.025766,19.433563,563.7107,1772.936,2153.1985
36.071743,-39.703823,-67.07967,6.69725,7.519582,482.86664,1860.7439,1852.48
38.255836,-20.639858,-99.987885,6.7163486,6.43946,521.0816,1916.6462,2149.6428
-43.99189,-10.620589,-22.16376,21.920269,26.433592,452.95248,1880.3523,1853.6628
-46.226803,-38.329166,-58.81288,13.755206,16.263567,405.2083,1197.8352,1571.7189
-1.0196177,-34.975418,-83.45821,19.391665,19.65846,498.25345,2017.9406,1854.6697
3.930231,44.57571,-23.875492,16.554798,20.099346,488.8233,2173.8438,2054.039
56.7239,-28.647966,-121.11471,23.172268,21.081545,391.53052,1335.3196,1567.2883
-48.307632,-12.362468,-14.784727,14.42157,17.6654,415.81277,1662.2776,1714.5309
51.600594,35.293877,-129.63124,14.123306,12.02538,447.42194,1309.8074,1759.3658
-11.987202,53.456165,-128.35793,18.695795,15.525887,433.5468,1531.0294,1819.7538
54.00892,-21.743067,-126.51599,13.843169,11.963251,538.1305,1937.9471,2185.0256
-36.185265,-28.701946,-140.3605,21.076658,15.249251,503.90607,2020.1693,2017.415
41.937035,-37.293793,-86.79791,19.842018,20.656021,479.3674,1809.5052,1947.177
-63.73651,3.4633298,-122.64352,15.636259,14.119402,470.8165,1301.2717,1599.4747
31.026485,-29.571074,-78.81549,16.575243,17.432518,503.72092,1903.7738,1844.6837
-28.06127,23.64174,-34.558716,24.395105,28.843882,417.87784,1668.5033,1602.4344
-28.80042,49.022102,-35.07104,18.567379,23.00718,431.01752,1496.1185,1659.8293
-35.2593,21.447487,-33.32961,13.579814,16.238575,344.92,1461.2274,1398.6539
35.35591,-29.0391,-30.983242,9.194801,10.962744,378.57974,1658.3555,1616.043
54.59977,-10.375034,-63.7256,19.326374,22.337513,341.04263,1509.7344,1534.1014
16.335178,30.72913,-45.701817,5.9605384,6.8286333,468.8313,1838.124,1894.6356
-63.175045,12.435842,-90.918106,11.0101,11.775515,482.8523,1721.5032,2035.8575
-45.675987,30.089676,-135.88324,16.38624,13.148108,417.33835,1583.9937,1840.4832
1.8583243,21.88528,-84.60092,9.965565,9.863844,440.46823,1674.898,1706.3064
5.31541,54.635544,-105.66092,10.949076,10.435088,419.1194,1281.4324,1687.0844
43.366154,38.089684,-62.75846,16.033077,18.486889,383.23984,1344.4507,1633.6029
16.498102,-23.53334,-129.00127,16.367434,12.5571,417.22897,1627.8431,1667.4481
5.0493283,-30.653728,-66.89135,11.587019,12.405774,349.64844,1337.5073,1345.7402
48.93931,20.17334,-20.22489,14.517898,17.791107,369.10455,1365.3055,1461.4924
21.62147,60.492985,-110.969925,26.165804,24.714937,353.11215,996.0903,1449.5204
9.492646,-0.3841838,-121.79356,29.07697,22.751028,446.56625,1846.9294,1803.4556
-38.160004,20.503052,-49.71233,12.248784,14.302392,437.15198,1943.9805,1856.2516
-57.435295,-14.6287985,-115.56283,20.869942,19.321186,505.0042,1686.2333,1948.9661
-47.485405,23.107262,-34.47974,12.622721,15.597957,403.55563,1652.5673,1672.147
-16.092001,56.905388,-97.6218,16.375784,16.571524,514.3109,1693.2848,1935.0922
-12.367572,26.13314,-6.3069973,15.048849,18.089165,491.1295,2295.598,2156.5027
16.066227,40.889786,-124.62477,16.126213,13.153754,535.1571,1839.3501,2126.3796
-15.598228,-42.252697,-98.626945,15.739752,15.016104,461.6315,1598.9996,1722.5171
-44.19189,-10.333181,-128.33646,18.5003,14.806092,531.64886,1859.7075,2041.0886
0.4875806,-53.178196,-107.71433,25.562988,24.011148,493.02798,1600.7771,1864.3514
-46.862144,28.913712,-63.33444,11.504242,13.319135,434.23325,1700.581,1835.8563
55.71887,24.953476,-67.97911,16.689352,19.14669,502.48526,1713.4908,2060.4197
11.158639,-45.935673,-133.19545,26.794388,20.645227,502.76648,1690.7523,1899.0936
32.126934,15.461282,-29.439651,11.3401375,13.33984,341.37964,1280.8234,1391.5902
-7.861626,25.172945,-10.71954,7.7860184,9.282368,418.90604,1485.1305,1575.5095
33.400105,51.195545,-55.996647,7.7460966,9.134501,478.41537,1572.7462,1934.5895
45.326168,30.217022,-98.05576,17.420584,17.147203,532.469,1731.8015,2200.6191
-16.605036,-55.47334,-60.962013,10.340803,11.930826,492.20187,1884.5531,2018.1317
-47.67237,-19.144325,-126.032486,20.470018,17.160645,550.0523,1781.1879,2070.8633
11.866465,54.178326,-20.785881,14.400061,17.936165,395.7002,1651.8698,1677.243
40.64595,-3.1694112,-22.986382,12.713365,15.120504,363.9139,1608.2668,1484.6755
-22.862694,2.8038585,-64.39047,15.288166,16.354874,429.93222,1731.1178,1622.8881
17.955173,6.554718,-86.25109,16.350676,15.920626,426.34402,1794.0917,1699.16
-4.247349,24.18452,-118.80884,15.644414,12.586111,454.32394,1922.0319,1706.6067
-4.4592447,-63.425766,-54.094837,15.244392,18.38551,397.88275,1235.2919,1512.5697
4.7503324,60.648617,-100.18795,11.7107725,11.878541,422.21133,1228.7743,1544.2565
-5.840154,-22.4342,-107.30968,13.608287,11.70407,449.42862,1725.8326,1766.6508
-20.619337,0.76155984,-137.54521,20.85756,14.566898,397.50366,1301.532,1435.3542
-0.83595425,29.16358,-93.296875,23.382229,22.380424,548.8905,2175.9504,2081.7092
-1.6301135,5.8291397,-131.72833,30.189379,21.678278,329.80478,1402.1431,1423.6862
-54.46725,29.781122,-67.95772,16.939177,19.844423,448.62326,1600.9507,1806.5883
-39.149967,-2.0384927,-59.542694,14.838573,16.548502,370.70544,1467.3745,1514.6373
0.99536103,-1.6267351,-102.97219,9.409776,8.266437,395.28842,1435.201,1506.5497
52.14981,-19.185102,-67.44883,14.942408,17.031864,397.0978,1635.4124,1718.529
28.071215,44.080414,-85.23562,19.751686,20.599472,390.87637,1437.7347,1682.1567
37.952187,-32.58447,-84.07253,7.5701737,7.842977,485.1372,1888.4777,1881.8566
14.487488,-56.60739,-70.328316,6.2581654,7.0872407,505.13278,1595.6133,1979.572
-35.29647,50.916534,-130.85461,9.576252,8.320691,475.40268,1428.6398,1795.4946
11.274591,37.41913,-78.45707,9.524484,9.931312,514.62445,1844.2261,2121.1267
29.73847,-34.420803,-47.087864,14.809224,17.293943,443.77722,1903.9308,1771.9805
-52.11006,23.760353,-30.774666,14.264249,17.885277,444.62573,1695.9982,1743.9459
-23.696396,41.069897,-35.924442,12.905022,15.552494,463.13556,1729.941,1886.3497
11.816991,-61.421387,-118.26857,19.491693,18.107267,493.27078,1519.2823,2048.7312
-39.795895,-7.3022227,-130.85118,18.384132,14.189105,456.7166,1816.1416,2045.5302
-31.036234,41.723946,-35.46504,17.444998,21.485264,390.2027,1452.8829,1531.7588
18.229836,26.302284,-11.113199,8.73572,10.34984,434.80692,1762.8402,1714.8196
-4.966389,17.785334,-134.50266,19.320398,13.827429,326.24405,1360.4757,1370.339
-1.0985404,-38.167484,-36.69023,13.389244,15.628783,301.07187,1333.081,1356.4338
-33.51325,8.059965,-104.65004,17.627235,16.069412,447.6431,1794.5968,1764.084
-51.371063,25.111973,-45.212444,12.139405,14.847364,405.83008,1613.6576,1707.3964
27.437187,-6.71601,-107.466,18.650375,16.438234,522.26514,1870.66,1928.4294
49.871006,29.762968,-30.922762,12.7597885,15.722687,350.0564,1173.2576,1388.1925
-40.15195,-6.144349,-50.426548,7.1079097,8.144998,384.67426,1549.3239,1604.6912
-15.085458,-33.309654,-8.997007,10.444648,12.48163,374.45624,1584.0624,1604.4619
19.89973,-45.58629,-108.853264,21.044004,19.395775,496.42438,1705.726,1795.6208
11.253474,46.38795,-70.65926,18.197395,20.004759,436.06552,1278.6224,1529.7904
40.085403,20.036922,-92.26257,12.2655945,12.078477,337.12286,1139.3602,1362.9896
46.926357,43.515133,-31.70684,10.135272,12.635444,342.20493,1190.9741,1460.1223
-8.841008,56.926163,-28.226542,12.916782,16.165192,396.5276,1345.536,1524.4764
-31.894897,-8.636569,-53.61167,12.789727,14.3334055,368.57727,1351.0991,1466.6118
-39.948788,-8.267706,-57.786613,7.9734473,8.984204,461.18466,1727.8856,1784.6089
23.984154,-53.07889,-50.485813,19.41494,23.24659,433.66507,1591.9022,1695.5538
37.30928,-33.454475,-138.62083,18.866915,14.574175,465.74997,1770.4353,1897.6869
-2.0311139,51.29534,-125.521645,22.166582,18.52628,373.67706,1247.9543,1492.4761
18.649206,-37.521,-79.888405,28.478565,29.817581,391.56467,1524.6105,1513.4352
-10.943344,-0.91312975,-42.916363,5.7294426,6.4393635,477.0504,1992.8444,1894.9286
-25.689705,-15.219281,-65.18211,11.107008,11.971421,529.6576,2141.9111,1937.5303
16.98595,-22.076359,-88.80057,25.560852,24.983393,404.32288,1621.3125,1574.355
-42.585674,1.3699559,-64.25892,13.742597,15.227084,470.51303,1725.5237,1723.0289
2.778692,31.68102,-24.518969,12.675074,14.89731,424.20258,1652.4299,1738.3923
4.145246,-41.810265,-110.315384,17.969809,16.020533,393.02954,1403.9624,1652.6459
28.70912,30.643038,-45.80266,12.030934,13.932698,467.37436,1804.0918,1914.2097
-10.026288,-30.296032,-19.87335,16.06242,18.861313,437.20895,1854.8895,1812.4349
-36.730923,-49.628124,-83.275154,17.604797,18.782045,302.07224,1009.23175,1269.382
-46.52632,-1.504052,-137.83344,25.41359,19.085632,377.61264,1568.4324,1737.2592
-41.12052,-20.236692,-134.3146,15.437792,11.796199,489.25485,1629.7947,1963.7778
-19.234379,33.98512,-93.72678,13.096714,12.814013,386.1815,1519.2687,1560.6483
-42.62554,10.804565,-138.12903,19.410763,14.515937,377.58868,1582.425,1650.6718
28.60949,-41.07113,-94.84128,16.940033,16.846882,483.5725,1867.6782,1815.317
4.7150865,-2.8234754,-89.13604,8.134472,7.750343,443.3826,1866.3344,1858.1847
3.1788142,-9.65333,-8.62947,8.801603,10.233587,359.78275,1716.6045,1501.4991
-14.995137,20.021872,-83.42858,11.608534,11.596874,486.58612,1767.9796,1949.6006
16.405386,-17.457243,-27.030104,17.902346,20.74218,336.67523,1246.9841,1305.0057
21.161798,5.898311,-16.341547,13.471004,15.746075,543.20685,2579.8054,2183.5789
50.74729,-30.98659,-79.059166,17.617735,19.37377,396.12833,1547.043,1716.7965
41.35819,-22.51963,-88.98822,19.439747,19.584265,392.5332,1490.7527,1624.4961
21.263508,16.826206,-42.18129,18.097673,20.649076,328.49094,1484.3917,1423.5443
-21.733116,44.938347,-102.42551,9.753207,9.369288,489.36987,1663.736,1956.526
28.615942,-41.630108,-75.37543,15.177997,16.481655,513.5816,2026.6818,1954.8568
-15.67671,38.810966,-69.41632,15.44002,16.844812,436.63486,1584.3599,1754.7574
-50.961185,-8.44351,-120.959526,16.910383,14.708892,358.31476,1314.3947,1464.4755
-47.326233,-0.70530015,-70.27242,16.349669,17.884825,404.04486,1608.3878,1677.3503
-21.00456,-12.43624,-114.52705,21.897655,18.132414,503.0397,2223.1985,2131.6162
33.74082,-9.26957,-109.25273,20.951485,18.62482,401.86322,1511.9321,1523.2054
38.362556,32.605312,-12.2461195,18.05387,22.070602,576.14844,1989.5206,1990.9413
48.474453,17.053572,-66.67103,13.432387,15.063083,382.61526,1408.2255,1604.9263
-1.6189681,58.62837,-43.520557,8.487403,10.396933,457.35498,1401.7244,1752.429
30.11599,-27.72531,-12.311054,17.886112,21.403748,407.18475,1764.7963,1616.3212
32.481213,25.331049,-29.754944,9.868194,11.678715,308.14398,1346.3073,1302.7235
39.004963,29.515991,-34.344067,15.225885,18.191814,462.9368,1662.6211,1887.6073
26.52154,-57.538353,-52.69549,11.277967,13.617575,474.55618,1547.8518,1811.8613
23.726751,-48.580845,-78.88975,15.266952,16.452595,420.7679,1575.4866,1693.7682
16.247154,34.69012,-105.99214,14.062822,12.713864,424.96576,1385.5894,1622.2184
-60.71914,19.124561,-91.95065,9.432183,10.152317,441.59222,1560.698,1761.7983
1.4610325,46.689674,-55.19009,18.360985,21.100307,542.65955,1944.4054,2199.002
25.733133,30.338762,-39.775658,11.748177,13.645249,402.5158,1539.9702,1652.4493
-29.292204,-52.266453,-23.001299,21.05069,26.438986,397.08072,1300.4885,1630.4312
18.350384,-32.467987,-111.106346,18.331434,16.014408,358.028,1554.1067,1484.8751
-8.23479,-45.913784,-116.148796,16.801525,14.5877285,552.03876,2135.4294,2201.899
-27.36986,17.082453,-57.3511,12.487595,13.954361,349.21628,1324.0576,1345.0974
23.884716,-18.009449,-91.72453,12.756884,12.279136,425.19818,1930.8688,1910.7571
13.35012,-38.017467,-134.30278,11.192106,8.489972,380.18015,1457.9734,1526.8228
-41.470753,-9.133337,-141.17496,15.86162,11.561629,286.22766,1153.735,1273.2683
-37.652386,-21.599432,-51.817993,12.613192,14.503056,573.54175,1814.4104,2168.1812
8.206651,-27.93519,-111.62556,13.602426,11.638211,446.86777,1525.5118,1585.7109
43.854633,-27.265528,-131.31982,25.222418,20.785965,534.097,1704.5947,1935.8212
-43.71291,0.49843064,-50.766006,23.294966,27.016022,448.26315,1821.4597,1798.901
-0.29543033,-43.89323,-75.76099,10.333751,11.074252,457.6027,1582.06,1781.7906
33.816628,-34.605396,-115.338394,25.747873,22.714678,412.7092,1595.026,1602.186
-16.74496,-45.05228,-96.76395,22.847998,22.103003,469.10046,1601.2639,1821.2377
2.0698745,36.951042,-78.35994,15.439449,16.149614,517.7559,2005.3181,1906.0125
10.917744,-52.715275,-38.123528,10.803515,13.12887,540.56067,1766.8085,1961.712
41.54108,47.591923,-106.02913,13.244185,12.823287,487.817,1409.1644,1795.1295
32.807434,-35.452106,-36.73289,10.444505,12.426614,380.33365,1610.8356,1511.4503
-14.3414,4.674079,-84.39909,7.5695124,7.438283,523.12854,2589.1018,2161.5005
-39.50811,13.964506,-111.01238,19.448685,17.460798,393.71466,1571.0261,1571.7252
-44.639164,45.7962,-47.259922,12.740661,15.816823,403.15247,1385.0443,1591.139
9.473344,38.346813,-36.86958,6.3739386,7.469993,381.91766,1379.2131,1537.6799
-28.769909,28.565823,-36.825905,13.145574,15.583724,484.55618,1911.1847,1991.1194
-8.310021,53.661606,-104.984436,17.670172,16.867022,488.96725,1742.4447,1970.8689
-22.195816,26.679403,-44.34392,12.741241,14.796596,421.66904,1671.7439,1696.2528
-24.921131,-18.433842,-61.029514,11.048388,12.063815,473.33838,2087.0684,1999.4753
29.73168,-22.330536,-81.7911,4.5911922,4.704324,399.02753,1623.068,1641.74
12.378923,30.153679,-43.84037,25.66839,29.377398,453.18814,1891.4043,1982.4382
-2.108763,27.492744,-53.20836,11.468424,12.869248,553.90216,2233.109,2008.8904
41.526707,-18.999977,-104.37119,15.837806,14.813105,393.09402,1524.5203,1676.4648
-17.485483,2.9582152,-32.960114,10.073481,11.563575,377.55228,2007.4276,1581.3622
54.396297,-12.877737,-128.68611,27.344921,23.113586,408.21494,1392.8157,1510.4868
47.47236,41.978985,-115.02769,10.828956,10.00808,442.88956,1245.9956,1753.7001
-30.845957,5.9739866,-128.48192,23.27804,17.742315,397.09094,1587.4666,1690.0276
6.9082074,40.677708,-38.758095,10.132799,11.920001,457.5003,1708.0566,1871.4221
-17.744041,-57.456814,-38.94932,9.14248,11.23717,486.21646,1664.844,1894.4335
-1.2227815,15.113925,-13.78566,11.353367,13.264804,521.358,2421.1716,2187.6816
-47.999557,-40.673126,-25.571564,15.358499,19.494781,388.68457,1332.278,1562.449
-48.17258,12.304017,-108.15147,13.091114,12.365944,306.71085,1258.2032,1277.3737
28.266888,57.36972,-53.63651,7.865949,9.334355,497.78558,1440.7545,1841.2778
-54.2285,14.892449,-93.37072,7.444133,7.6814885,371.81143,1396.3762,1460.8862
-38.255028,5.124345,-80.33229,21.08825,21.830683,473.187,1846.0787,1868.1969
-9.22697,19.989454,-22.011951,10.374872,12.088091,501.59692,2212.3936,1992.8662
-34.153896,-19.848698,-49.426334,11.20175,12.832259,407.72815,1545.5997,1576.3295
-7.8370333,-27.69227,-11.685195,8.951664,10.529339,452.89453,1907.5411,1778.8824
4.2927823,-24.828438,-141.64178,21.1485,14.902527,467.59714,1865.952,1817.5563
10.205069,15.436163,-46.273205,20.284039,22.768337,406.50632,1669.7705,1655.689
49.775204,32.1699,-139.53418,28.18621,22.811754,303.7262,990.389,1283.0496
-20.057785,-51.066216,-68.05444,17.955418,19.966602,297.20193,1136.3796,1277.119
37.367023,33.493904,-46.281036,18.467573,21.767122,441.35397,1643.6957,1646.4106
-16.322454,15.931622,-121.99801,21.157457,16.682287,360.01962,1391.4657,1633.1642
-28.352648,-1.4292276,-112.45277,13.830361,11.762346,373.73398,1612.942,1677.6079
-29.53231,20.43785,-114.15181,24.913313,21.491829,442.35214,1632.6914,1720.678
-14.283561,50.915657,-131.50316,9.718723,7.902174,496.62796,1639.4886,2018.2906
-56.944675,-11.984038,-92.39231,16.469526,16.917946,420.90442,1393.5201,1595.1287
-1.604773,-17.949818,-72.877655,11.857438,12.290071,496.24387,2011.666,1871.0361
-22.080963,55.564053,-120.816284,22.620922,20.30917,462.87985,1628.5352,1934.0529
8.171755,61.258724,-91.42105,17.71601,18.812862,321.78937,1083.8468,1386.0717
56.92451,-25.152956,-113.87594,26.923555,25.480522,408.14746,1344.5878,1548.7009
13.842386,45.461494,-102.18946,12.321276,11.59088,425.41434,1564.5876,1918.454
62.218742,1.7027385,-25.84521,4.2936726,5.325371,463.48743,1753.4414,2079.2432
23.69926,56.3832,-63.903126,9.983737,11.554784,317.11624,1066.1985,1346.1417
51.79627,19.696527,-91.48228,24.63751,24.958841,381.7519,1453.7711,1661.5997
-11.872977,28.459995,-53.357803,15.0328455,16.908539,487.56894,2126.7754,2110.0085
-40.150394,-43.005394,-47.7661,10.553493,12.582504,334.6121,1164.0585,1343.1802
-29.794468,-43.187565,-46.05005,17.219667,20.40741,479.68204,1704.2827,1943.0929
34.450924,-39.79299,-59.341408,15.433401,17.765436,484.93802,1925.5919,1885.6389
52.96234,33.474094,-127.05565,17.316042,14.9079075,414.1996,1287.606,1704.0132
42.64007,-14.734612,-86.51022,29.170458,29.826736,562.4171,1947.5181,2010.4841
28.233746,6.3549633,-94.235535,16.984098,16.100727,355.79483,1147.2838,1378.2402
